20240703 225300,5590.25,5590.25,5590,5590,28
20240703 225400,5589.75,5590,5588.75,5588.75,143
20240703 225500,5589,5589.25,5588.75,5589.25,84
20240703 225600,5589.25,5589.25,5588.5,5589,103
20240703 225700,5589,5589.25,5589,5589,26
20240703 225800,5589.25,5589.25,5589.25,5589.25,8
20240703 225900,5589.25,5589.25,5589.25,5589.25,13
20240703 230000,5589.5,5589.5,5589.25,5589.5,25
20240703 230100,5589.5,5589.5,5589.5,5589.5,19
20240703 230200,5589.5,5590,5589.5,5589.75,117
20240703 230300,5589.5,5590,5589.5,5589.75,15
20240703 230400,5590,5590,5590,5590,13
20240703 230500,5590,5590,5589.75,5589.75,6
20240703 230600,5589.75,5589.75,5589.5,5589.5,34
20240703 230700,5589.75,5590,5589.75,5590,53
20240703 230800,5590,5590.5,5590,5590.5,55
20240703 230900,5590.25,5590.5,5590.25,5590.5,62
20240703 231000,5590.25,5590.25,5590.25,5590.25,1
20240703 231100,5590.25,5590.25,5590,5590.25,20
20240703 231200,5590.25,5590.5,5590.25,5590.25,12
20240703 231300,5590.25,5590.5,5590.25,5590.5,18
20240703 231400,5590.75,5590.75,5590.5,5590.5,3
20240703 231500,5590.75,5590.75,5590.5,5590.5,40
20240703 231600,5590.5,5590.5,5590.25,5590.25,29
20240703 231800,5590.25,5590.5,5590.25,5590.5,3
20240703 231900,5590.5,5590.5,5590.5,5590.5,2
20240703 232000,5590.25,5590.5,5590.25,5590.25,15
20240703 232100,5590.25,5590.25,5590.25,5590.25,37
20240703 232200,5590.25,5590.25,5590.25,5590.25,13
20240703 232300,5590.25,5590.25,5590.25,5590.25,7
20240703 232400,5590.25,5590.5,5590.25,5590.5,12
20240703 232500,5590.5,5590.5,5590.5,5590.5,3
20240703 232600,5590.5,5590.5,5590.5,5590.5,1
20240703 232700,5590.25,5590.5,5590.25,5590.25,4
20240703 232800,5590.25,5590.25,5590.25,5590.25,1
20240703 232900,5590.5,5591,5590.5,5591,164
20240703 233000,5591,5591.5,5590.75,5590.75,193
20240703 233100,5590.5,5590.5,5590.5,5590.5,24
20240703 233200,5590.25,5590.25,5590.25,5590.25,2
20240703 233300,5590.5,5590.75,5590.5,5590.75,22
20240703 233400,5590.5,5590.75,5590.5,5590.75,46
20240703 233500,5590.75,5591,5590.5,5590.75,45
20240703 233600,5590.5,5590.75,5590.5,5590.5,12
20240703 233700,5590.5,5590.75,5590.5,5590.75,2
20240703 233800,5590.75,5590.75,5590.75,5590.75,8
20240703 233900,5590.75,5590.75,5590.75,5590.75,1
20240703 234000,5590.75,5590.75,5590.75,5590.75,2
20240703 234100,5590.5,5590.75,5590.5,5590.75,2
20240703 234200,5590.5,5590.5,5590.5,5590.5,34
20240703 234300,5590.75,5590.75,5590.5,5590.5,4
20240703 234400,5590.5,5590.5,5590,5590.25,38
20240703 234500,5590.25,5590.25,5590.25,5590.25,4
20240703 234600,5590.25,5590.25,5590,5590.25,60
20240703 234700,5590.25,5590.5,5590.25,5590.5,41
20240703 234800,5590.5,5590.75,5590.5,5590.75,29
20240703 234900,5590.75,5591.25,5590.5,5591.25,68
20240703 235000,5591.25,5591.25,5590.75,5590.75,26
20240703 235100,5591,5591.5,5591,5591.5,59
20240703 235200,5591.25,5591.25,5591,5591,16
20240703 235300,5591,5591.25,5591,5591.25,29
20240703 235400,5591.25,5592,5591.25,5591.75,192
20240703 235500,5591.75,5591.75,5591.75,5591.75,4
20240703 235600,5591.75,5592.25,5591.75,5592,76
20240703 235700,5592,5592,5591.5,5591.5,22
20240703 235800,5591.5,5591.5,5591.25,5591.5,16
20240703 235900,5591.5,5591.5,5590.75,5591,102
20240704 000000,5591,5591,5590.25,5590.75,96
20240704 000100,5590.75,5591.75,5590.75,5591.5,141
20240704 000200,5591.75,5591.75,5591.25,5591.5,41
20240704 000300,5591.5,5591.75,5591.25,5591.25,118
20240704 000400,5591.25,5591.25,5591,5591.25,65
20240704 000500,5591.25,5591.5,5591,5591,79
20240704 000600,5591,5591.25,5590.5,5591,54
20240704 000700,5591,5591,5590.25,5590.75,62
20240704 000800,5590.5,5590.75,5590.25,5590.75,58
20240704 000900,5590.5,5590.5,5590.5,5590.5,14
20240704 001000,5590.5,5591,5590.5,5590.75,29
20240704 001100,5590.5,5590.5,5589.75,5590.25,60
20240704 001200,5590,5590.75,5590,5590.25,48
20240704 001300,5590.25,5590.25,5589.5,5589.75,124
20240704 001400,5590,5590.25,5590,5590.25,10
20240704 001500,5590.25,5590.25,5590,5590.25,41
20240704 001600,5590.5,5590.5,5590,5590.25,62
20240704 001700,5590.25,5590.75,5590.25,5590.75,52
20240704 001800,5590.75,5590.75,5590.25,5590.25,38
20240704 001900,5590,5590.25,5589.75,5589.75,69
20240704 002000,5589.5,5589.75,5589.25,5589.5,87
20240704 002100,5589.75,5589.75,5589.5,5589.75,23
20240704 002200,5589.75,5590.25,5589.75,5590,33
20240704 002300,5590.25,5590.25,5590.25,5590.25,20
20240704 002400,5590,5590.25,5590,5590.25,13
20240704 002500,5590.25,5590.25,5590,5590.25,12
20240704 002600,5590.25,5590.25,5589.75,5589.75,24
20240704 002700,5589.75,5590,5589.75,5589.75,15
20240704 002800,5589.75,5589.75,5589.5,5589.75,90
20240704 002900,5589.25,5589.75,5589.25,5589.5,60
20240704 003000,5589.5,5589.75,5589.25,5589.25,38
20240704 003100,5589.5,5589.5,5589.25,5589.25,64
20240704 003200,5589.25,5589.5,5588.75,5589.25,114
20240704 003300,5589.5,5589.75,5589.5,5589.5,28
20240704 003400,5589.75,5590,5589.75,5590,34
20240704 003500,5590,5590.25,5589.75,5589.75,33
20240704 003700,5589.75,5589.75,5589.5,5589.75,15
20240704 003800,5589.75,5590,5589.75,5590,28
20240704 003900,5590,5590.25,5590,5590,16
20240704 004000,5590,5590.25,5590,5590,12
20240704 004100,5590.25,5590.25,5590.25,5590.25,21
20240704 004200,5590.25,5590.5,5590.25,5590.5,11
20240704 004300,5590.25,5590.25,5590,5590.25,23
20240704 004400,5590.25,5590.25,5590.25,5590.25,7
20240704 004500,5590.25,5590.25,5590.25,5590.25,10
20240704 004600,5590.25,5590.25,5590.25,5590.25,23
20240704 004700,5590.5,5590.5,5590.25,5590.5,45
20240704 004800,5590.25,5590.25,5590.25,5590.25,15
20240704 004900,5590.25,5590.5,5590,5590.25,38
20240704 005000,5590.25,5590.25,5590,5590,34
20240704 005100,5590,5590.5,5590,5590.5,24
20240704 005200,5590.25,5590.5,5590,5590.25,41
20240704 005300,5590,5590,5589.75,5589.75,43
20240704 005400,5590,5590,5589.5,5589.75,34
20240704 005500,5589.75,5590,5589.75,5589.75,29
20240704 005600,5589.75,5589.75,5589.5,5589.75,48
20240704 005700,5589.5,5589.75,5589.5,5589.75,16
20240704 005800,5589.75,5589.75,5589.5,5589.75,20
20240704 005900,5589.75,5590,5589.75,5589.75,26
20240704 010000,5589.75,5590,5589.75,5590,17
20240704 010100,5589.75,5590,5589.75,5590,24
20240704 010200,5590.25,5590.25,5590,5590.25,16
20240704 010300,5590.25,5590.25,5590.25,5590.25,2
20240704 010400,5590.25,5590.25,5590,5590,29
20240704 010500,5590,5590.25,5590,5590,9
20240704 010600,5590,5590,5589.75,5589.75,14
20240704 010700,5589.75,5590.25,5589.75,5590.25,17
20240704 010800,5590.5,5590.5,5590,5590.25,63
20240704 010900,5590,5590.25,5589,5589.25,133
20240704 011000,5589.25,5589.25,5589,5589,11
20240704 011100,5589.25,5589.25,5589,5589.25,21
20240704 011200,5589,5589.5,5589,5589.25,83
20240704 011300,5589,5589.25,5588.75,5589.25,55
20240704 011400,5589,5589.5,5589,5589,36
20240704 011500,5589,5589.25,5588.75,5588.75,51
20240704 011600,5589,5589.25,5589,5589.25,46
20240704 011700,5589.25,5589.25,5589.25,5589.25,22
20240704 011800,5589.25,5589.75,5589.25,5589.75,49
20240704 011900,5590,5590,5589.75,5589.75,21
20240704 012000,5589.75,5589.75,5589.5,5589.5,12
20240704 012100,5589.5,5589.5,5589,5589.25,76
20240704 012200,5589,5589,5588.75,5588.75,13
20240704 012300,5588.75,5589,5588.75,5588.75,19
20240704 012400,5588.75,5589,5588.75,5589,7
20240704 012500,5589,5589,5588.75,5589,23
20240704 012600,5589.25,5589.25,5589.25,5589.25,22
20240704 012700,5589.25,5589.25,5589,5589.25,59
20240704 012800,5589.25,5589.25,5589.25,5589.25,11
20240704 012900,5589.5,5589.75,5589.5,5589.75,20
20240704 013000,5589.5,5589.5,5589.5,5589.5,5
20240704 013100,5589.5,5589.5,5589.5,5589.5,5
20240704 013200,5589.5,5589.75,5589.5,5589.75,49
20240704 013300,5589.5,5589.75,5589.5,5589.75,37
20240704 013400,5589.75,5590,5589.75,5589.75,23
20240704 013500,5589.5,5589.5,5589.5,5589.5,9
20240704 013600,5589.5,5590.25,5589.25,5589.75,126
20240704 013700,5589.5,5589.5,5589.5,5589.5,3
20240704 013800,5589.75,5589.75,5589.25,5589.25,30
20240704 013900,5589.5,5589.75,5589.5,5589.75,23
20240704 014000,5589.75,5590,5589.75,5590,15
20240704 014100,5590,5590.5,5590,5590,175
20240704 014200,5590.25,5590.75,5590.25,5590.75,27
20240704 014300,5590.75,5591.5,5590.75,5591,126
20240704 014400,5591,5591.5,5591,5591.5,63
20240704 014500,5591.75,5591.75,5591.5,5591.75,66
20240704 014600,5591.75,5592,5591.25,5591.25,92
20240704 014700,5591.25,5591.5,5591.25,5591.25,7
20240704 014800,5591.25,5591.5,5591.25,5591.25,27
20240704 014900,5591.25,5591.5,5591.25,5591.5,26
20240704 015000,5591.5,5592.25,5591.25,5592,167
20240704 015100,5592,5592,5591.25,5591.5,92
20240704 015200,5591.25,5591.25,5590.5,5590.5,90
20240704 015300,5590.5,5590.75,5590.25,5590.5,88
20240704 015400,5590.75,5590.75,5590.5,5590.5,37
20240704 015500,5590.5,5590.75,5590.5,5590.75,14
20240704 015600,5590.5,5590.5,5589.75,5589.75,152
20240704 015700,5590,5590,5589,5589.25,64
20240704 015800,5589.5,5589.5,5589.25,5589.5,39
20240704 015900,5589.25,5589.5,5589.25,5589.25,16
20240704 020000,5589.5,5589.5,5589.5,5589.5,3
20240704 020100,5589.25,5589.25,5588.75,5589,106
20240704 020200,5589,5589.5,5589,5589.25,61
20240704 020300,5589.5,5589.75,5589.25,5589.75,24
20240704 020400,5589.5,5589.75,5589.5,5589.5,26
20240704 020500,5589.75,5589.75,5589,5589,74
20240704 020600,5589,5589.25,5589,5589.25,38
20240704 020700,5589.5,5589.5,5589.5,5589.5,4
20240704 020800,5589.25,5589.5,5589,5589.25,15
20240704 020900,5589,5589.25,5589,5589,20
20240704 021000,5589,5589.25,5589,5589.25,12
20240704 021100,5589,5589.25,5589,5589,65
20240704 021200,5589,5589.25,5589,5589.25,19
20240704 021300,5589.25,5589.5,5589,5589.5,29
20240704 021400,5589.25,5589.5,5589,5589.5,36
20240704 021500,5589.5,5590,5589.5,5589.75,81
20240704 021600,5589.5,5589.75,5589.5,5589.5,57
20240704 021700,5589.25,5589.5,5589.25,5589.5,18
20240704 021800,5589.5,5589.75,5589.5,5589.75,3
20240704 021900,5589.75,5589.75,5589.5,5589.75,8
20240704 022000,5589.75,5589.75,5589,5589,101
20240704 022100,5589.25,5589.25,5588.75,5588.75,64
20240704 022200,5588.75,5589.25,5588.75,5588.75,81
20240704 022300,5588.75,5588.75,5588.5,5588.5,31
20240704 022400,5588.75,5589,5588.75,5589,24
20240704 022500,5588.75,5589,5588.75,5588.75,29
20240704 022600,5588.75,5588.75,5588.25,5588.25,96
20240704 022700,5588.25,5588.5,5588,5588.25,29
20240704 022800,5588.25,5588.25,5588,5588.25,12
20240704 022900,5588.25,5588.75,5588.25,5588.75,48
20240704 023000,5588.75,5588.75,5588.5,5588.5,24
20240704 023100,5588.75,5589.25,5588.75,5589,98
20240704 023200,5589,5589.5,5588.75,5589.5,215
20240704 023300,5589.5,5589.5,5589,5589,16
20240704 023400,5589,5590.25,5589,5590,241
20240704 023500,5590,5590.25,5589.5,5590,43
20240704 023600,5590,5590,5589.75,5589.75,20
20240704 023700,5589.5,5589.75,5589.5,5589.5,7
20240704 023800,5589.5,5589.5,5589.5,5589.5,40
20240704 023900,5589.25,5589.25,5589,5589.25,24
20240704 024000,5589.25,5589.25,5589.25,5589.25,1
20240704 024100,5589,5589,5589,5589,1
20240704 024200,5589,5589,5588.75,5588.75,25
20240704 024300,5588.75,5588.75,5588.75,5588.75,2
20240704 024400,5589,5589,5589,5589,1
20240704 024500,5588.75,5589,5588.75,5589,32
20240704 024600,5588.75,5589,5588.75,5589,27
20240704 024700,5589,5589,5589,5589,7
20240704 024800,5589.25,5589.25,5589.25,5589.25,10
20240704 024900,5589.25,5589.5,5589,5589.25,55
20240704 025000,5589.25,5589.25,5589.25,5589.25,1
20240704 025100,5589.25,5589.5,5589.25,5589.5,2
20240704 025200,5589.25,5589.5,5589.25,5589.25,53
20240704 025300,5589,5589.25,5589,5589,21
20240704 025400,5589,5589.25,5589,5589,17
20240704 025500,5589,5589,5588.75,5589,50
20240704 025600,5588.75,5589,5588.75,5588.75,10
20240704 025700,5588.75,5588.75,5588.75,5588.75,23
20240704 025800,5588.75,5588.75,5588.25,5588.5,50
20240704 025900,5588.75,5588.75,5588.5,5588.75,17
20240704 030000,5588.75,5588.75,5588.75,5588.75,1
20240704 030100,5589,5589,5589,5589,26
20240704 030200,5589.25,5589.25,5589.25,5589.25,22
20240704 030300,5589,5589.25,5589,5589,11
20240704 030400,5589,5589,5589,5589,17
20240704 030500,5588.75,5588.75,5588.75,5588.75,1
20240704 030600,5589,5589,5588.75,5588.75,3
20240704 030700,5588.75,5588.75,5588.75,5588.75,5
20240704 030800,5588.75,5588.75,5588.75,5588.75,1
20240704 030900,5588.75,5589,5588.5,5588.5,22
20240704 031000,5588.5,5588.75,5588.5,5588.5,4
20240704 031100,5588.5,5588.75,5588.5,5588.5,7
20240704 031200,5588.5,5588.5,5588,5588.25,28
20240704 031300,5588.25,5588.25,5588,5588,20
20240704 031400,5588.25,5588.25,5588,5588.25,16
20240704 031500,5588,5588,5587.75,5587.75,26
20240704 031600,5588,5588,5588,5588,15
20240704 031700,5588.25,5588.25,5588,5588.25,26
20240704 031800,5588.25,5588.25,5588,5588.25,14
20240704 032000,5588,5588,5588,5588,21
20240704 032100,5588,5588.25,5588,5588.25,3
20240704 032200,5588.25,5588.5,5588.25,5588.25,26
20240704 032300,5588.5,5588.5,5588.5,5588.5,28
20240704 032400,5588.5,5588.5,5588.5,5588.5,7
20240704 032500,5588.25,5588.5,5588.25,5588.25,15
20240704 032600,5588.5,5588.5,5588.25,5588.25,16
20240704 032700,5588.25,5588.25,5588.25,5588.25,12
20240704 032800,5588.25,5588.5,5588.25,5588.5,28
20240704 032900,5588.5,5588.5,5588.5,5588.5,3
20240704 033000,5588.5,5588.5,5588.5,5588.5,18
20240704 033100,5588.75,5589.25,5588.75,5589.25,32
20240704 033200,5589.25,5589.25,5589,5589,13
20240704 033300,5589.25,5589.5,5589.25,5589.5,27
20240704 033400,5589.25,5589.75,5589.25,5589.25,82
20240704 033500,5589.75,5589.75,5589.5,5589.5,36
20240704 033600,5589.75,5590,5589.5,5590,77
20240704 033700,5590,5590.25,5590,5590.25,47
20240704 033800,5590,5590.25,5590,5590.25,50
20240704 033900,5590,5590.5,5590,5590.5,45
20240704 034000,5590.25,5590.5,5590.25,5590.25,39
20240704 034100,5590,5590,5589.75,5590,21
20240704 034200,5589.75,5589.75,5589.75,5589.75,34
20240704 034300,5589.5,5589.5,5589.5,5589.5,31
20240704 034400,5589.25,5589.5,5589.25,5589.5,2
20240704 034500,5589.25,5589.25,5589,5589,47
20240704 034600,5589,5589,5588.75,5588.75,26
20240704 034700,5588.75,5588.75,5588.5,5588.75,33
20240704 034800,5588.75,5589,5588.75,5589,11
20240704 034900,5589,5589,5588.75,5588.75,42
20240704 035000,5589,5589,5588.75,5588.75,17
20240704 035100,5589,5589,5589,5589,11
20240704 035200,5589.25,5589.25,5588.75,5588.75,27
20240704 035300,5588.75,5588.75,5588.75,5588.75,6
20240704 035400,5589,5589,5589,5589,9
20240704 035600,5589,5589,5589,5589,2
20240704 035700,5589,5589.25,5589,5589.25,10
20240704 035800,5589.25,5589.25,5589.25,5589.25,1
20240704 035900,5589,5589,5589,5589,1
20240704 040000,5589.25,5589.25,5589,5589,24
20240704 040100,5589.25,5589.25,5589,5589,17
20240704 040200,5589,5589.25,5589,5589.25,11
20240704 040400,5589.5,5589.5,5589.5,5589.5,2
20240704 040500,5589.25,5589.5,5589.25,5589.5,2
20240704 040600,5589.5,5589.75,5589.25,5589.5,25
20240704 040700,5589.5,5589.75,5589.5,5589.75,7
20240704 040800,5589.5,5589.5,5589.5,5589.5,23
20240704 040900,5589.5,5589.5,5589,5589,16
20240704 041000,5589,5589,5588.5,5589,89
20240704 041100,5589,5589,5589,5589,3
20240704 041200,5589.25,5589.5,5589.25,5589.5,33
20240704 041300,5589.25,5589.5,5589.25,5589.5,5
20240704 041400,5589.5,5589.5,5589.5,5589.5,8
20240704 041500,5589.5,5589.5,5589.5,5589.5,1
20240704 041600,5589.75,5589.75,5589.5,5589.75,23
20240704 041700,5589.75,5590,5589.5,5589.5,26
20240704 041800,5589.5,5589.5,5589.5,5589.5,14
20240704 041900,5589.5,5589.5,5589,5589.5,143
20240704 042000,5589.25,5589.25,5589,5589.25,20
20240704 042200,5589.25,5589.5,5589.25,5589.5,43
20240704 042300,5589.5,5589.5,5589.25,5589.5,25
20240704 042400,5589.5,5589.75,5589.5,5589.75,23
20240704 042500,5589.5,5589.75,5589.5,5589.75,7
20240704 042600,5589.5,5589.75,5589.25,5589.25,87
20240704 042700,5589.25,5589.25,5589,5589,8
20240704 042800,5589.25,5589.5,5589.25,5589.5,25
20240704 042900,5589.5,5589.75,5589.25,5589.5,30
20240704 043000,5589.5,5589.5,5589.5,5589.5,14
20240704 043100,5589.75,5589.75,5589.75,5589.75,1
20240704 043200,5589.5,5589.75,5589.5,5589.75,2
20240704 043300,5589.5,5589.5,5589.5,5589.5,2
20240704 043400,5589.75,5589.75,5589.5,5589.5,34
20240704 043500,5589.25,5589.25,5589.25,5589.25,17
20240704 043600,5589.25,5589.25,5589,5589,29
20240704 043700,5589.25,5589.25,5589.25,5589.25,18
20240704 043800,5589,5589,5588.75,5588.75,67
20240704 043900,5589,5589,5588.75,5589,32
20240704 044000,5588.75,5589.25,5588.75,5589,9
20240704 044100,5588.75,5589,5588.75,5588.75,6
20240704 044200,5588.75,5589,5588.75,5588.75,15
20240704 044300,5588.75,5589.25,5588.75,5589.25,34
20240704 044400,5589,5589,5589,5589,1
20240704 044500,5589.25,5589.25,5589,5589,3
20240704 044600,5589.25,5589.25,5589.25,5589.25,2
20240704 044700,5589.25,5589.25,5589,5589.25,3
20240704 044800,5589.25,5589.25,5589,5589,2
20240704 044900,5589.25,5589.25,5589,5589.25,10
20240704 045000,5589,5589,5589,5589,2
20240704 045100,5589.25,5589.5,5589.25,5589.25,29
20240704 045200,5589.25,5589.5,5589,5589,11
20240704 045300,5589.25,5589.25,5589.25,5589.25,1
20240704 045400,5589.25,5589.5,5589.25,5589.5,14
20240704 045500,5589.5,5589.75,5589.5,5589.75,15
20240704 045600,5589.75,5589.75,5589.75,5589.75,1
20240704 045700,5589.75,5590,5589.75,5590,88
20240704 045800,5590,5590,5589.75,5589.75,54
20240704 050000,5589.75,5589.75,5589.75,5589.75,1
20240704 050100,5589.75,5590,5589.75,5589.75,17
20240704 050200,5589.5,5589.5,5589.5,5589.5,3
20240704 050300,5589.5,5589.5,5589.25,5589.25,15
20240704 050400,5589.5,5589.5,5589.5,5589.5,2
20240704 050500,5589.25,5589.25,5589,5589,120
20240704 050600,5588.75,5589,5588.75,5589,3
20240704 050700,5588.75,5589,5588.75,5589,53
20240704 050800,5589,5589,5588.75,5589,15
20240704 050900,5589,5589,5588.75,5588.75,20
20240704 051000,5589,5589,5589,5589,4
20240704 051100,5588.75,5589.25,5588.75,5589,69
20240704 051200,5589.25,5589.5,5589.25,5589.5,30
20240704 051300,5589.5,5589.75,5589.5,5589.75,18
20240704 051400,5589.5,5589.75,5589.5,5589.75,7
20240704 051500,5589.75,5589.75,5589.5,5589.75,29
20240704 051600,5589.75,5589.75,5589.5,5589.5,19
20240704 051700,5589.75,5589.75,5589.75,5589.75,26
20240704 051800,5589.5,5589.75,5589.5,5589.75,39
20240704 051900,5590,5590.25,5589.75,5589.75,20
20240704 052000,5589.75,5589.75,5589.5,5589.75,20
20240704 052100,5589.5,5589.5,5589.5,5589.5,10
20240704 052200,5589.25,5589.5,5589.25,5589.5,11
20240704 052300,5589.75,5589.75,5589.75,5589.75,4
20240704 052400,5589.75,5589.75,5589.5,5589.5,36
20240704 052500,5589.75,5590,5589.5,5589.75,47
20240704 052600,5589.75,5589.75,5589,5589,121
20240704 052700,5589,5589.25,5589,5589.25,16
20240704 052800,5589.5,5589.5,5589.25,5589.5,9
20240704 052900,5589.5,5589.75,5589.5,5589.5,15
20240704 053000,5589.75,5590,5589.5,5590,37
20240704 053100,5590,5590.25,5590,5590.25,20
20240704 053200,5590.25,5590.75,5590,5590.25,171
20240704 053300,5590.5,5590.5,5590,5590.25,49
20240704 053400,5590.5,5590.5,5590.5,5590.5,35
20240704 053500,5590.75,5591,5590.75,5590.75,53
20240704 053600,5590.5,5590.5,5590,5590,51
20240704 053700,5590,5590.25,5589.75,5590.25,57
20240704 053800,5590.25,5590.25,5590.25,5590.25,13
20240704 053900,5590.25,5591.25,5590,5591.25,97
20240704 054000,5591,5591.25,5591,5591,38
20240704 054100,5591.25,5591.25,5590.75,5590.75,19
20240704 054200,5591,5591.25,5591,5591.25,22
20240704 054300,5591.25,5591.25,5591,5591.25,47
20240704 054400,5591,5591,5590.75,5590.75,13
20240704 054500,5591,5591,5591,5591,31
20240704 054600,5591,5591,5591,5591,3
20240704 054700,5590.75,5591,5590.75,5591,21
20240704 054800,5591,5591,5590.75,5591,27
20240704 054900,5591.25,5591.25,5591.25,5591.25,30
20240704 055000,5591.5,5591.75,5591.25,5591.25,46
20240704 055100,5591.25,5591.5,5591.25,5591.25,29
20240704 055200,5591.5,5591.5,5590.5,5590.75,154
20240704 055300,5590.5,5590.75,5590.5,5590.5,23
20240704 055400,5590.5,5590.75,5590.5,5590.75,34
20240704 055500,5590.75,5590.75,5590.5,5590.75,92
20240704 055600,5590.75,5590.75,5590.25,5590.5,110
20240704 055700,5590.5,5591.25,5590.5,5591.25,107
20240704 055800,5591.25,5591.25,5591.25,5591.25,12
20240704 055900,5591,5591.5,5591,5591.5,22
20240704 060000,5591.5,5591.75,5591.25,5591.5,60
20240704 060100,5591.25,5591.5,5591,5591,112
20240704 060200,5591,5591,5590.5,5590.75,99
20240704 060300,5590.75,5590.75,5590.25,5590.5,202
20240704 060400,5590.75,5590.75,5590.25,5590.25,34
20240704 060500,5590,5590.25,5590,5590.25,53
20240704 060600,5590.5,5590.75,5590.5,5590.5,58
20240704 060700,5590.5,5590.5,5590.25,5590.25,40
20240704 060800,5590,5590.25,5589.75,5589.75,138
20240704 060900,5590,5590.25,5589.75,5590.25,99
20240704 061000,5590,5590,5589.5,5589.75,150
20240704 061100,5589.75,5590,5589.75,5589.75,90
20240704 061200,5589.75,5590.5,5589.75,5590.25,91
20240704 061300,5590.25,5590.5,5590.25,5590.5,39
20240704 061400,5590.5,5591,5590.5,5590.5,82
20240704 061500,5590.5,5590.5,5590.25,5590.5,51
20240704 061600,5590.25,5590.75,5590.25,5590.75,32
20240704 061700,5590.5,5590.75,5590.25,5590.5,59
20240704 061800,5590.5,5590.5,5590.25,5590.5,21
20240704 061900,5590.25,5590.25,5589.75,5589.75,95
20240704 062000,5589.75,5590,5589.75,5590,60
20240704 062100,5590,5590.25,5590,5590.25,14
20240704 062200,5590,5590.25,5590,5590,41
20240704 062300,5590,5590.25,5589.75,5590,73
20240704 062400,5590,5590,5589.75,5590,110
20240704 062500,5590,5590.25,5589.75,5589.75,19
20240704 062600,5589.75,5590,5589.5,5589.5,60
20240704 062700,5589.25,5589.75,5589.25,5589.5,37
20240704 062800,5589.5,5589.5,5589.25,5589.5,88
20240704 062900,5589.5,5589.5,5589.25,5589.5,15
20240704 063000,5589.25,5589.5,5589.25,5589.5,73
20240704 063100,5589.5,5589.75,5589.5,5589.75,48
20240704 063200,5589.75,5590,5589.75,5590,67
20240704 063300,5590,5590,5589.75,5589.75,49
20240704 063400,5589.75,5589.75,5589.75,5589.75,21
20240704 063500,5590,5590,5589.75,5589.75,54
20240704 063600,5589.75,5590.25,5589.75,5590.25,45
20240704 063700,5590.5,5590.5,5590.25,5590.5,33
20240704 063800,5590.25,5590.25,5590.25,5590.25,34
20240704 063900,5590.25,5590.25,5590.25,5590.25,19
20240704 064000,5590.5,5590.5,5590.25,5590.25,27
20240704 064100,5590,5590,5589.75,5590,67
20240704 064200,5590,5590,5589.75,5590,25
20240704 064300,5590,5590.5,5590,5590.5,37
20240704 064400,5590.5,5590.5,5590.25,5590.25,65
20240704 064500,5590.25,5590.75,5590.25,5590.75,85
20240704 064600,5590.5,5591.5,5590.5,5591,189
20240704 064700,5591,5591,5591,5591,20
20240704 064800,5591.25,5591.25,5590.75,5590.75,88
20240704 064900,5591,5591,5591,5591,5
20240704 065000,5590.75,5590.75,5590.5,5590.75,37
20240704 065100,5591,5591.5,5591,5591.5,91
20240704 065200,5591.25,5591.25,5591,5591.25,31
20240704 065300,5591,5591.75,5591,5591.5,74
20240704 065400,5591.75,5592,5591.75,5591.75,64
20240704 065500,5591.75,5593.25,5591.75,5592.25,332
20240704 065600,5592,5592,5591.5,5591.75,82
20240704 065700,5592,5592,5591.5,5591.75,37
20240704 065800,5592,5592.25,5591.75,5592,103
20240704 065900,5591.75,5592,5591.25,5591.25,131
20240704 070000,5591.5,5592,5591.25,5591.5,264
20240704 070100,5591.5,5592,5591.25,5592,225
20240704 070200,5592,5592,5591.5,5591.5,152
20240704 070300,5591.5,5591.75,5591.25,5591.75,91
20240704 070400,5591.75,5592.25,5591.5,5592,43
20240704 070500,5592.25,5592.25,5591.75,5592.25,182
20240704 070600,5592.25,5592.25,5591.25,5591.5,173
20240704 070700,5591.5,5592,5591.5,5591.75,129
20240704 070800,5592,5592,5591.25,5591.75,115
20240704 070900,5592,5592.25,5592,5592.25,54
20240704 071000,5592.25,5592.25,5591.5,5591.5,72
20240704 071100,5591.5,5592.25,5591.5,5591.75,130
20240704 071200,5591.5,5591.5,5591,5591,83
20240704 071300,5591,5591.5,5591,5591.25,185
20240704 071400,5591.5,5591.5,5591.25,5591.5,74
20240704 071500,5591.75,5591.75,5591.5,5591.75,89
20240704 071600,5591.5,5592,5591.5,5592,105
20240704 071700,5592.25,5592.5,5592,5592,125
20240704 071800,5592,5592.75,5592,5592.5,84
20240704 071900,5592.25,5592.25,5592,5592,70
20240704 072000,5591.75,5592.25,5591.5,5592,161
20240704 072100,5592,5592.5,5592,5592.5,59
20240704 072200,5592.5,5593,5592.25,5593,173
20240704 072300,5593,5593.5,5592.75,5593.25,123
20240704 072400,5593.5,5593.5,5593,5593.25,127
20240704 072500,5593.25,5593.5,5593,5593.25,79
20240704 072600,5593,5593,5592.5,5593,117
20240704 072700,5593,5593.25,5592.75,5592.75,83
20240704 072800,5593,5593,5592.5,5592.5,85
20240704 072900,5592.25,5592.25,5591.5,5592,159
20240704 073000,5591.75,5591.75,5591.25,5591.5,183
20240704 073100,5591.5,5591.5,5591,5591.25,103
20240704 073200,5591.25,5591.25,5590.75,5590.75,225
20240704 073300,5591,5591.25,5591,5591,90
20240704 073400,5591,5591.5,5591,5591,86
20240704 073500,5591.25,5591.5,5591,5591.25,146
20240704 073600,5591.25,5591.5,5591,5591,111
